TIPOVOL;GRED;ISBN;CODVOL;TITOLO;ANNO;PREZZO;PESO;PAGINE
4-Universitario;60G;9788808099815;09981;HARRIS*ELEM CHIMICA ANALITICA       ;99;67.00;940;520
4-Universitario;60G;9788808843579;84357;HARRIS*FOND CHIM ANALITICA QUAN LUM ;17;39.80;680;368
4-Universitario;60M;9788808920737;92073;HARRIS*SISTEMI DIGITALI E ARCH  LUM ;17;43.20;1000;464
4-Universitario;60R;9788808170507;17050;"HARVEY""CHAMPE""FISHER*BASI MICROBIOL ";08;60.00;950;464
4-Universitario;60H;9788808621122;62112;HELMER-CITTERICH*FOND BIOINFORMATIC ;18;25.60;600;272
4-Universitario;60X;9788808175304;17530;"HILL""GRIFFITHS*PRINCIPI ECONOMETRIA ";13;52.00;1800;736
4-Universitario;60H;9788808400857;40085;HILLIS*ELEM BIOLOGIA E GENETICA     ;13;37.30;820;336
4-Universitario;60H;9788808195340;19534;HILLIS*FONDAMENTI BIOLOGIA          ;13;97.50;2070;936
4-Universitario;60J;9788808364722;36472;"HITNER""NAGLE*PRINCIPI FARMACOLOGIA  ";14;86.00;1370;900
4-Universitario;60M;9788808521149;52114;HOROWITZ*ARTE DELL ELETTRONICA      ;18;82.00;1980;944
4-Universitario;60D;9788808091529;09152;HUANG*MECCANICA STATISTICA          ;97;62.50;660;520
4-Universitario;60Z;9788808616586;61658;IANNUCCI*UNITUTOR INGEGN NEW+EB LUMK;19;50.50;1740;976
4-Universitario;60Z;9788808820891;82089;IANNUCCI*UNITUTOR LOGICA+EB     LUM ;17;22.60;800;368
4-Universitario;60B;9788808220714;22071;INVERNIZZI*MODULI MATEM STAT.2E LUM ;18;33.60;730;336
4-Universitario;60B;9788808193612;19361;"ISRAEL""MILLAN-GASCA*PENSARE IN MAT  ";12;50.00;780;544
4-Universitario;60B;9788808521293;52129;ISRAEL*MECCANICISMO                 ;15;28.90;550;336
4-Universitario;60D;9788808091536;09153;JACKSON*ELETTRODINAMICA CLASS 2ED   ;01;121.50;1400;816
4-Universitario;60A;9788808195838;19583;JULIEN*DROGHE FARMACI PSICOATT 2ED  ;12;59.00;990;688
4-Universitario;60A;9788808030986;03098;"KAPIT""ELSON*COLORARE L ANATOMIA     ";84;40.00;940;314
4-Universitario;60D;9788808263582;26358;"KESTEN""TAUCK*FONDAMENTI FISICA 1    ";14;90.00;2150;850
4-Universitario;60D;9788808635204;63520;"KESTEN""TAUCK*FONDAMENTI FISICA 2    ";14;23.00;420;200
4-Universitario;60E;9788808076892;07689;KLEIN*MINERALOGIA                   ;04;74.50;1180;632
4-Universitario;60E;9788808320605;32060;KLEIN*MINERALOGIA PETROGRAFIA   LUM ;18;64.00;1330;544
4-Universitario;60F;9788808820266;82026;KOOLMAN*TESTO ATL BIOCHIMICA 2E LUM ;21;58.00;910;528
4-Universitario;60P;9788808520944;52094;KRING*PSICOLOGIA CLINICA 5ED    LUM ;17;60.50;1000;550
4-Universitario;60X;9788808300645;30064;"KRUGMAN""WELLS*MACROECONOMIA 2ED LUM ";13;59.00;1190;656
4-Universitario;60X;9788808171245;17124;"KRUGMAN""WELLS*MICROECONOMIA 2ED LUM ";13;58.50;1160;640
4-Universitario;60X;9788808720689;72068;KRUGMAN*ESSENZIALE ECONOMIA 3ED LUM ;18;60.00;1340;640
4-Universitario;60E;9788808059918;05991;LANCELLOTTA*GEOTECNICA 4ED          ;12;66.50;1030;544
4-Universitario;60E;9788808157898;15789;"LAVAGNA""LUCARNO*GEOCARTOGRAFIA 2ED  ";14;18.20;390;176
4-Universitario;60E;9788808720528;72052;LAVAGNA*GEOGRAFIA PER INSEGNARE     ;18;19.40;350;208
4-Universitario;60B;9788808128782;12878;LETTA*PROBABILITA  ELEMENTARE       ;93;22.50;550;320
4-Universitario;60F;9788808179265;17926;LEUZZI*BIOCHIMICA DELLA NUTRIZIONE  ;13;41.40;770;352
4-Universitario;60N;9788808061676;06167;LEVI*DAL COCCIO AL VASAIO           ;10;33.60;850;272
4-Universitario;60H;9788808066534;06653;LEWIN*CELLULE                       ;08;111.50;1730;944
4-Universitario;60H;9788808062352;06235;LEWIN*GENE ED.COMPATTA 2ED          ;11;92.00;1800;800
4-Universitario;60H;9788808159588;15958;LEWIN*GENE X                        ;12;100.50;1820;864
4-Universitario;60J;9788808253811;25381;LIGURI*NUTRIZIONE E DIETOLOGIA      ;15;68.50;1210;688
4-Universitario;60H;9788808164926;16492;LODISH ET AL*BIOL MOL CELLULA 3ED   ;09;158.00;2480;1344
4-Universitario;60Z;9788808793294;79329;LONGO*UNITUTOR 19 PROVE RISOLTE LUMK;20;21.20;650;304
4-Universitario;60Z;9788808221230;22123;LONGO*UNITUTOR 3000 QUIZ RISOLT LUM ;14;39.01;0;650
4-Universitario;60Z;9788808432087;43208;LONGO*UNITUTOR MEDICINA 2020+EB LUM ;20;52.00;2220;1256
4-Universitario;60Z;9788808711175;71117;LONGO*UNITUTOR MEDICINA 2021+EB LUMK;21;53.80;2280;1288
4-Universitario;60Z;9788808343987;34398;LONGO*UNITUTOR PROF SAN+EB 20   LUM ;20;49.00;2120;1200
4-Universitario;60Z;9788808339201;33920;LONGO*UNITUTOR PROF SAN+EB 21   LUMK;21;51.00;2200;1248
4-Universitario;60A;9788808420077;42007;LOPRETE*INTR NEUROSCIENZE COGN  LUM ;20;20.01;0;200
4-Universitario;60A;9788808921055;92105;LUO*PRINCIPI DI NEUROBIOLOGIA   LUM ;17;82.00;1840;720
4-Universitario;60F;9788808420190;42019;MACCARRONE*BIOCHIMICA UMANA     LUM ;20;38.51;0;350
4-Universitario;60F;9788808520555;52055;MACCARRONE*METOD BIOCHIM BIOMOL LUM ;19;42.40;900;416
4-Universitario;60E;9788808070067;07006;MACKENZIE*ATLANTE ROCCE MAGMATICHE  ;90;38.00;670;160
4-Universitario;60D;9788808091819;09181;MAGNI*FIS GEN PROBL MEC TERM        ;99;26.50;600;360
4-Universitario;60Q;9788808300805;30080;MAN PRONUNCIA ITAL*CANEPARI 2ED RA  ;04;69.00;1300;584
4-Universitario;60X;9788808721303;72130;MANKIW*ESSENZIALE ECONOMIA 6ED  LUM ;16;41.00;860;496
4-Universitario;60X;9788808420152;42015;MANKIW*ESSENZIALE ECONOMIA 7ED  LUMK;20;45.01;0;550
4-Universitario;60X;9788808168481;16848;MANKIW*MACROECONOMIA 6ED        LUM ;15;47.50;970;448
4-Universitario;60X;9788808257802;25780;MANKIW*PRIN ECONOMIA IMPRESA    LUM ;15;52.50;1090;512
4-Universitario;60X;9788808663269;66326;MANKIW*PRINC MICROECONOMIA 7ED  LUM ;18;39.30;680;384
4-Universitario;60X;9788808920676;92067;MANKIW*PRINCIPI ECONOMIA 7ED    LUM ;18;75.00;1530;744
4-Universitario;60Q;9788808175083;17508;MANUALE SCRITT COMUNICAZ*BRUNI 3ED  ;13;30.10;600;544
4-Universitario;60B;9788808220707;22070;MARCELLINI*ESERCIT ANALISI 2 VOL.1  ;18;22.60;460;272
4-Universitario;60B;9788808191458;19145;MARCELLINI*ESERCIT ANALISI 2 VOL.2  ;18;24.60;510;304
4-Universitario;60A;9788808920683;92068;MARIEB*ELEM ANATOM FISIOL UOMO 3ED  ;19;57.00;1420;576
4-Universitario;60T;9788808061997;06199;MARINO*SCRITTURA GIAPPONESE         ;10;28.60;300;192
4-Universitario;60M;9788808088390;08839;MARRO*CONTROLLI AUTOM 5ED+CD       K;04;53.00;1000;496
4-Universitario;60M;9788808055750;05575;MARRO*CONTROLLI AUTOMATICI 5ED      ;04;45.30;1050;496
4-Universitario;60X;9788808167804;16780;MATEER*PRINC ECONOMIA           LUM ;16;80.50;1560;832
4-Universitario;60X;9788808337221;33722;MATEER*PRINC MICROECONOMIA      LUM ;15;49.00;850;448
4-Universitario;60B;9788808720559;72055;MAURI*ES ALGEB LINEARE GEOM 2ED LUMK;20;42.40;750;560
4-Universitario;60G;9788808066930;06693;MCMURRY*CHIMICA ORGANICA APPR BIOL  ;08;89.00;1660;896
4-Universitario;60G;9788808061317;06131;MCMURRY*FONDAM CHIMICA ORGANICA 4ED ;11;59.50;1160;536
4-Universitario;60G;9788808258106;25810;MCQUARRIE*CHIMICA GENERALE 2ED      ;12;91.50;1980;808
4-Universitario;60H;9788808220905;22090;MIGLIORE*GENOMICA MUTAGENESI 2E LUM ;18;50.00;970;448
4-Universitario;60X;9788808273123;27312;"MILES""SCOTT*MACROECONOMIA 2ED   LUM ";13;59.00;1100;560
4-Universitario;60B;9788808921161;92116;MILLAN-GASCA*NUMERI E FORME         ;16;31.70;600;368
4-Universitario;60H;9788808720948;72094;MILO*NUMERI DELLA BIOLOGIA          ;17;39.80;590;352
4-Universitario;60H;9788808121769;12176;MITCHELL*ZOOLOGIA                   ;91;128.50;2080;1048
4-Universitario;60T;9788808097330;09733;MITTLER*GRAMMATICA EBRAICA          ;00;37.00;380;352
4-Universitario;60H;9788808320209;32020;MORRIS*BIOLOGIA CEL GEN EV ANIM LUM ;19;82.01;0;864
4-Universitario;60H;9788808356291;35629;MORRIS*BIOLOGIA CELLULA GENETIC LUM ;21;35.01;0;464
4-Universitario;60H;9788808844705;84470;MORRIS*BIOLOGIA ECOLOGIA        LUM ;21;25.01;0;224
4-Universitario;60H;9788808188854;18885;MORRIS*BIOLOGIA PIANTE E FUNGHI LUM ;21;18.01;0;160
4-Universitario;60P;9788808258861;25886;MYERS*PSICOLOGIA GENERALE           ;14;51.50;1040;600
4-Universitario;60F;9788808729774;72977;"NELSON""COX*FOND BIOCH LEHNINGER LUM ";20;119.01;0;984
4-Universitario;60F;9788808723284;72328;"NELSON""COX*INTR BIOC LEHNING 6E LUM ";18;55.00;1070;576
4-Universitario;60F;9788808920690;92069;"NELSON""COX*PR BIOCH LEHNING 7ED LUM ";18;162.00;2570;1280
4-Universitario;60L;9788808166241;16624;NICODEMI*ACCIAI 2ED                 ;08;45.30;800;360
4-Universitario;60L;9788808067876;06787;NICODEMI*METALLURGIA 2ED            ;07;46.50;770;352
4-Universitario;60K;9788808192479;19247;"NOBLE""BESTLEY*COMUNIC CON IMMAGINI  ";13;32.60;1090;224
4-Universitario;60B;9788808151339;15133;"PAGANI""SALSA*ANALISI MATEMAT 1 2ED  ";15;51.00;950;496
4-Universitario;60B;9788808637086;63708;"PAGANI""SALSA*ANALISI MATEMAT 2 2ED  ";16;55.50;1020;560
4-Universitario;60B;9788808053459;05345;"PAGANI""SALSA*SERIE FUNZ EQUAZ DIFF  ";02;18.40;280;215
4-Universitario;60B;9788808092571;09257;PAGANI*MATEMATICA                   ;99;33.70;420;328
4-Universitario;60H;9788808062192;06219;"PASCARELLA""PAIARDINI*BIOINFORMATICA ";11;34.60;640;272
4-Universitario;60M;9788808352026;35202;PATTERSON*STRUT PROG CALC 4E+EB LUM ;15;52.00;1140;528
4-Universitario;60M;9788808820594;82059;PATTERSON*STRUT PROG CALC RISC  LUM ;19;52.00;1350;528
4-Universitario;60N;9788808063250;06325;PAVANELLO*FARE ANTROPOLOGIA         ;10;30.50;600;288
4-Universitario;60H;9788808062512;06251;PECORINO*BIOL MOLECOLARE DEL CANCRO ;10;41.10;680;308
4-Universitario;60M;9788808178886;17888;PERFETTI*CIRCUITI ELETTRICI 2ED     ;13;49.00;1270;720
4-Universitario;60T;9788808420497;42049;PESCE*MEDICAL ENGLISH           LUM ;20;25.00;530;224
4-Universitario;60F;9788808178961;17896;"PETSKO""RINGE*STRUT E FUNZ PROTEINE  ";06;49.50;630;216
4-Universitario;60B;9788808162700;16270;PIACENTINI-CATTANEO*ALGEBRA (DB)    ;96;44.80;850;448
4-Universitario;60B;9788808068132;06813;PIACENTINI-CATTANEO*MATEM DISCRETA  ;08;41.90;550;352
4-Universitario;60H;9788808521163;52116;PIERCE*GENETICA 2ED             LUM ;16;93.50;1560;848
4-Universitario;60H;9788808421289;42128;PLOPPER*PRINC BIOLOGIA CELLULA  LUM ;16;62.00;1020;576
4-Universitario;60E;9788808179609;17960;PRANZINI*LA FORMA DELLE COSTE       ;04;29.20;450;256
4-Universitario;60H;9788808171146;17114;PRIMACK*BIOLOGIA CONSERVAZIONE      ;13;48.00;900;416
4-Universitario;60H;9788808075819;07581;"PRIMROSE""TWYMAN""OLD*INGEGN GENETICA ";04;70.50;840;384
4-Universitario;60A;9788808520326;52032;PROVERBIO*NEUROSC COGNITIVE MUSICA  ;19;27.60;370;224
4-Universitario;60D;9788808063830;06383;"PUCELLA""SEGRE*FISICA DEI PLASMI     ";10;45.80;720;432
4-Universitario;60A;9788808720498;72049;PURVES*NEUROSCIENZE 5ED         LUMK;21;94.00;1870;896
4-Universitario;60A;9788808255068;25506;PURVES*NEUROSCIENZE COGNIT 2ED      ;15;57.00;930;528
4-Universitario;60L;9788808092397;09239;RADOGNA*TECNICA COSTRUZIONI 1       ;99;52.00;530;416
4-Universitario;60L;9788808019172;01917;RADOGNA*TECNICA COSTRUZIONI 2       ;99;54.00;660;502
4-Universitario;60L;9788808019196;01919;RADOGNA*TECNICA COSTRUZIONI 3       ;99;30.30;440;248
4-Universitario;60N;9788808820730;82073;"RENFREW""BAHN*ARCHEOLOGIA 3ED    LUM ";18;77.00;1350;656
4-Universitario;60N;9788808721051;72105;RENFREW*ESSENZ ARCHEOLOGIA 2ED      ;16;36.60;700;320
4-Universitario;60P;9788808263704;26370;REVLIN*PSICOLOGIA COGNITIVA         ;14;52.00;1000;464
4-Universitario;60B;9788808820488;82048;RIGOLI*ELEM TOPOLOGIA GENERALE  LUM ;18;28.01;0;350
4-Universitario;60B;9788808219107;21910;"RITELLI""BERG""TRIFONE*FONDAM MATEMAT ";05;50.50;1020;544
4-Universitario;60H;9788808620118;62011;ROMANI*EPIGENETICA              LUM ;20;26.51;0;240
4-Universitario;60H;9788808066558;06655;"ROST""BARBOUR*BIOLOGIA PIANTE        ";08;83.50;1160;648
4-Universitario;60H;9788808920379;92037;RUBENSTEIN*ETOLOGIA 4ED         LUMK;20;74.00;1150;528
4-Universitario;60P;9788808190802;19080;RUSPINI*TURISMO GENERI GENERAZIONI  ;13;19.00;330;200
4-Universitario;60A;9788808094841;09484;SABBADINI*MAN NEUROPSIC ETA EVOLUT  ;95;83.50;1560;766
4-Universitario;60H;9788808338594;33859;"SADAVA""HILLIS*1 CELLULA 5ED     LUM ";19;27.60;560;256
4-Universitario;60H;9788808955289;95528;"SADAVA""HILLIS*2 ERED GENOMA 5ED LUM ";19;27.60;570;264
4-Universitario;60H;9788808289650;28965;"SADAVA""HILLIS*3 EVOL BIODIV 5ED LUM ";19;31.60;770;352
4-Universitario;60H;9788808251473;25147;"SADAVA""HILLIS*4 PIANTE 5ED      LUM ";19;18.40;320;144
4-Universitario;60H;9788808202529;20252;"SADAVA""HILLIS*5 ANIMALI 5ED     LUM ";19;40.30;860;400
4-Universitario;60H;9788808799647;79964;"SADAVA""HILLIS*6 ECOLOGIA 5ED    LUM ";19;20.40;380;168
4-Universitario;60H;9788808820655;82065;"SADAVA""HILLIS*ELEM BIO GENET 5E LUM ";19;32.60;920;424
4-Universitario;60H;9788808850676;85067;"SADAVA""HILLIS*PRINCIPI BIOL 5ED LUMK";21;85.01;0;900
4-Universitario;60H;9788808166463;16646;"SADAVA""PURVES*PRIN BIOLOGIA 3ED+CDR ";11;87.00;2020;896
4-Universitario;60D;9788808266569;26656;SAKURAI*MECCANICA QUANT MODERNA 2E  ;14;58.00;720;550
4-Universitario;60B;9788808218940;21894;"SALSA""SQUELLATI*ES ANALISI MATEM 1  ";11;23.20;440;256
4-Universitario;60B;9788808218964;21896;"SALSA""SQUELLATI*ES ANALISI MATEM 2  ";11;28.00;560;328
4-Universitario;60B;9788808092311;09231;SALSA*ESER ANALISI MAT II/1         ;99;19.00;250;228
4-Universitario;60B;9788808018953;01895;SALSA*ESER ANALISI MAT II/2         ;99;20.60;300;264
4-Universitario;60B;9788808018977;01897;SALSA*ESER ANALISI MAT II/3         ;99;27.40;440;336
4-Universitario;60B;9788808224880;22488;SALSA*ESERCIZI DI MATEMATICA 1 NR   ;04;24.60;460;272
4-Universitario;60B;9788808229588;22958;SALSA*ESERCIZI DI MATEMATICA 2 RA   ;05;22.90;460;272
4-Universitario;60X;9788808821164;82116;SALVATORE*ECONOMIA INTERNAZ 1       ;16;41.20;730;448
4-Universitario;60X;9788808805980;80598;SALVATORE*ECONOMIA INTERNAZ 2       ;16;34.90;600;368
4-Universitario;60Q;9788808258281;25828;SAVOIA*INTR FONETICA E FONOLOGIA    ;14;45.40;840;544
4-Universitario;60P;9788808820686;82068;SCHACTER*PSICOLOGIA GENER 2ED   LUM ;18;55.00;1350;496
4-Universitario;60R;9788808067616;06761;SCHAECHTER ET AL*MICROBIOLOGIA      ;08;67.00;1050;560
4-Universitario;60B;9788808520692;52069;SCHLESINGER*ALGEBRA LIN GEOM 2E LUM ;18;42.20;810;496
4-Universitario;60N;9788808620323;62032;"SCHULTZ""LAVENDA*ANTROP CULT 4E  LUMK";19;55.01;0;500
4-Universitario;60N;9788808151315;15131;"SCHULTZ""LAVENDA*ANTROPOL CULT 3ED   ";15;55.50;850;480
4-Universitario;60B;9788808079756;07975;SCOZZAFAVA*INCERTEZZA E PROBAB      ;01;25.00;380;224
4-Universitario;60D;9788808056283;05628;SEGRE*NUCLEI E PARTICELLE           ;82;128.00;1190;848
4-Universitario;60D;9788808091956;09195;"SETTE""ALIPPI*LEZIONI FISICA 1       ";99;72.00;1260;696
4-Universitario;60D;9788808019158;01915;"SETTE""BERTOLOTTI*LEZ FISICA 2       ";99;64.50;1270;710
4-Universitario;60D;9788808033598;03359;SETTE*LEZIONI DI FISICA CONFEZIONE  ;00;88.50;2540;1432
4-Universitario;60A;9788808070296;07029;SHERWOOD*FISIOLOGIA DEGLI ANIMALI   ;06;100.50;1450;832
4-Universitario;60A;9788808067272;06727;SHERWOOD*FISIOLOGIA UMANA           ;08;105.50;1860;896
4-Universitario;60H;9788808061836;06183;SMITH ET AL*BIOLOGIA PIANTE 1       ;11;44.80;980;400
4-Universitario;60H;9788808129314;12931;SMITH ET AL*BIOLOGIA PIANTE 2       ;12;28.90;510;208
4-Universitario;60P;9788808521316;52131;"SMITH""MACKIE*PSICOLOGIA SOCIALE 3ED ";16;61.00;1010;576
4-Universitario;60G;9788808063274;06327;SOLOMONS*CHIMICA ORG ESERCIZI 2ED  K;10;57.50;1130;768
4-Universitario;60G;9788808094124;09412;SOLOMONS*CHIMICA ORGANICA 3ED       ;08;115.00;2440;1186
4-Universitario;60G;9788808091826;09182;SOLOMONS*FONDAMENTI CHIM ORGANICA   ;97;98.00;1830;1078
4-Universitario;60H;9788808203588;20358;"SPERANZA""CALZONI""STR PIANTE+CD ROM  ";01;53.50;520;232
4-Universitario;60H;9788808089045;08904;"SPERANZA""CALZONI*STR PIANTE IMMAGIN ";96;48.50;500;232
4-Universitario;60P;9788808079855;07985;SPINELLI*PSICOLOGIA DELLO SPORT     ;02;45.30;560;256
4-Universitario;60F;9788808152275;15227;STEFANI*CHIM BIOCH BIOL APPL 3E LUM ;15;41.20;850;416
4-Universitario;60F;9788808656711;65671;STEFANI*CHIMICA BIOCHIMICA      LUM ;18;30.90;680;320
4-Universitario;60P;9788808063496;06349;STEGAGNO ET AL*PSICOFISIOLOGIA      ;10;26.10;470;224
4-Universitario;60H;9788808521262;52126;STRACHAN*GENETICA E GENOMICA        ;16;57.00;1100;512
4-Universitario;60H;9788808520302;52030;STRACHAN*GENETICA MOL UMANA 2ED LUMK;21;90.00;1700;800
4-Universitario;60E;9788808167545;16754;STRAHLER*FOND GEOGRAFIA FISICA      ;15;51.50;940;480
4-Universitario;60D;9788808820174;82017;STRAULINO*ASTRONOMIA            LUM ;20;19.00;380;160
4-Universitario;60F;9788808520289;52028;"STRYER""BERG*BIOCHIMICA 8ED      LUMK";20;130.00;2360;1080
4-Universitario;60N;9788808620491;62049;TASSAN*ANTROPOLOGIA PER INSEGNARE   ;20;23.20;420;256
4-Universitario;60D;9788808176561;17656;TAYLOR*INTROD ANALISI ERRORI 2ED    ;99;41.40;560;340
4-Universitario;60K;9788808198365;19836;THOMPSON*MAN DESIGN PROD INDUSTRIA  ;12;59.00;2600;528
4-Universitario;60A;9788808066213;06621;TILLMANN*ATLANTE ANATOMIA UMANA     ;08;71.00;1710;720
4-Universitario;60D;9788808066251;06625;"TIPLER""MOSCA*CORSO FISICA 1 4ED     ";09;85.00;1630;810
4-Universitario;60D;9788808048813;04881;"TIPLER""MOSCA*CORSO FISICA 2 4ED     ";09;56.00;1240;568
4-Universitario;60D;9788808248824;24882;"TIPLER""MOSCA*CORSO FISICA 3 4ED     ";09;33.30;760;304
4-Universitario;60L;9788808091611;09161;TONIOLO*CALC STRUTT 1 TELAI         ;99;76.00;910;548
4-Universitario;60L;9788808061751;06175;TONIOLO*CEMENTO ARMATO 2A 3ED       ;10;62.50;830;576
4-Universitario;60L;9788808109224;10922;TONIOLO*CEMENTO ARMATO 2B 3ED       ;10;65.50;790;544
4-Universitario;60E;9788808072337;07233;TURRI*IL PAESAGGIO DEGLI UOMINI     ;03;36.00;650;320
4-Universitario;60B;9788808420350;42035;VENTRE*ALGEBRA LINEARE E ALGOR  LUM ;19;20.00;350;208
4-Universitario;60K;9788808320988;32098;VEZZOLI*DESIGN SOSTENIBILITA  2ED   ;17;25.60;580;304
4-Universitario;60K;9788808172365;17236;VITALE*DESIGN DI SISTEMA            ;13;30.10;460;240
4-Universitario;60F;9788808420961;42096;"VOET""PRATT*FOND BIOCHIMICA 4ED  LUM ";17;110.00;2490;1248
4-Universitario;60F;9788808974563;97456;"VOET""PRATT*PRINCIPI BIOCHIMICA  LUM ";17;70.50;1880;912
4-Universitario;60G;9788808721235;72123;VOLLHARDT*CHIMICA ORGANICA 4ED  LUM ;16;72.00;1520;816
4-Universitario;60G;9788808436900;43690;VOLLHARDT*ESER CHIMICA ORGAN 4E LUM ;16;51.00;1000;736
4-Universitario;60K;9788808621146;62114;WATKIN*STORIA ARCHITETTURA OCC 5ED  ;16;73.50;2380;832
4-Universitario;60H;9788808364807;36480;WATSON*BIOLOGIA MOLECOLARE 7ED  LUM ;15;102.00;2010;896
4-Universitario;60H;9788808066237;06623;WATSON*DNA RICOMBINANTE 2ED         ;08;71.00;920;475
4-Universitario;60A;9788808263605;26360;WATSON*IL CERVELLO E LA MENTE       ;14;52.00;1060;456
4-Universitario;60H;9788808257321;25732;WEINBERG*BIOLOGIA DEL CANCRO    LUM ;16;114.50;2140;1008
4-Universitario;60H;9788808263506;26350;"WESTHEIDE""RIEGER*ZOOLOGIA SISTEMAT  ";11;108.50;2330;1072
4-Universitario;60J;9788808320292;32029;WHALEN*BASI FARMACOLOGIA 3ED    LUMK;20;67.00;1900;640
4-Universitario;60B;9788808062970;06297;WHITLOCK*ANALISI STAT DATI BIOLOGICI;10;53.50;860;464
4-Universitario;60H;9788808721143;72114;WOLPERT*BIOLOGIA SVILUPPO 2ED  LUM  ;17;83.50;1340;680
4-Universitario;60E;9788808121967;12196;YARDLEY*ATLANTE ROCCE METAMORFICHE  ;92;34.90;550;128
4-Universitario;60P;9788808195197;19519;ZANFRINI*SOCIOLOGIA DIFFER DISUGUAG ;11;32.70;540;368
4-Universitario;60H;9788808920898;92089;ZLATANOVA*BIOLOGIA MOLECOLARE   LUM ;18;77.00;1770;688
4-Universitario;64I;9788808184436;18443;AA.VV.*ACCERTAMENTO CLINICO    (CEA ;12;31.70;470;256
4-Universitario;64B;9788808184658;18465;ADAMS*CALCOLO DIFFERENZ 1 5ED  (CEA ;14;62.00;1610;656
4-Universitario;64B;9788808184689;18468;ADAMS*CALCOLO DIFFERENZ 2 5ED  (CEA ;14;59.00;1400;576
4-Universitario;64A;9788808087836;08783;AGNATI*APPARATO RENALE     1337(CEA ;06;23.50;460;160
4-Universitario;64L;9788808080080;08008;ALFONSI*PROBLEMI IDRAULICA 0735(CEA ;84;55.50;850;516
4-Universitario;64H;9788808185181;18518;AMALDI*BIOLOGIA MOLECOLARE 3ED (CEA ;18;76.00;1620;672
4-Universitario;64H;9788808920348;92034;AMALDI*TECN METODI BIOL MOL(CEA LUM ;20;25.00;490;224
4-Universitario;64R;9788808187055;18705;ANTONELLI*MICROBIOL.MEDICA 3ED (CEA ;17;98.50;2020;928
4-Universitario;64R;9788808187178;18717;ANTONELLI*VIROLOGIA MEDICA 3ED (CEA ;18;49.50;840;448
4-Universitario;64G;9788808080189;08018;ARANEO*CHIMICA ANALITICA   0760(CEA ;93;77.00;1140;682
4-Universitario;64I;9788808183606;18360;BADON*ASSIS INFERM PEDIATRIA 2E(CEA ;15;84.00;2120;1120
4-Universitario;64I;9788808480019;48001;BADON*PROCED INFER PEDIATRIA 2E(CEAK;17;51.51;0;640
4-Universitario;64I;9788808183705;18370;BADON*PROCEDURE INF.PEDIATRIA  (CEA ;10;51.50;1260;584
4-Universitario;64I;9788808680013;68001;BADON*PROCEDURE INFERMIERIST   (CEA ;18;85.00;1610;992
4-Universitario;64J;9788808320476;32047;BARATTA*MAN GALENICA USO UMANO (CEA ;19;39.40;530;320
4-Universitario;64A;9788808183491;18349;BARBIERI*EMBRIOLOGIA 3ED       (CEA ;15;58.00;1070;432
4-Universitario;64R;9788808184344;18434;BARBIERI*MICRO AMBIENTALE  8434(CEA ;08;65.50;1180;544
4-Universitario;64L;9788808182647;18264;BELFIORE*FOND MECC MACCHINE 2ED(CEA ;11;82.50;1610;856
4-Universitario;64L;9788808181282;18128;BELFIORE*FONDAM.VIBRAZ.MEC 1380(CEA ;07;46.50;850;416
4-Universitario;64D;9788808183569;18356;BELLOTTI*ESER.FISICA MECC.TERM.(CEA ;10;20.90;450;192
4-Universitario;64B;9788808186942;18694;BENEDETTO*DALLE FUNZIONI AI MOD(CEA ;14;38.40;700;384
4-Universitario;64B;9788808184849;18484;BENEDETTO*MATEM SCIENZE VITA3ED(CEA ;15;51.00;1170;544
4-Universitario;64A;9788808480040;48004;"BERNE""LEVY*FISIOLOGIA 7ED      (CEA ";19;100.00;1850;960
4-Universitario;64G;9788808181350;18135;BERTINI*CHIMICA 2ED            (CEA ;11;61.00;1140;528
4-Universitario;64G;9788808183927;18392;BERTINI*CHIMICA INORGANICA 1372(CEA ;07;46.50;860;384
4-Universitario;64G;9788808182739;18273;BERTINI*CHIMICA MATERIA TEC(CEA LUM ;16;50.50;1230;576
4-Universitario;64G;9788808184054;18405;BERTINI*CHIMICA PIEGHEVOLE     (CEA ;11;3.90;40;4
4-Universitario;64G;9788808820235;82023;BERTINI*STECHIOMETRIA 6ED  (CEA LUMK;20;35.00;820;384
4-Universitario;64D;9788808780034;78003;BESTETTI*TERMODINAM RADIAZ (CEA LUM ;17;35.01;0;384
4-Universitario;64Y;9788808182197;18219;BIAGI*ALIMENTAZIONE APPL.SPORT (CEA ;10;37.40;600;272
